date,price_index_msft,price_index_aapl,price_index_gme,price_index_sp500
2017-08-29,1.3366880146386093,1.4751177109742848,0.6231306081754736,1.1865335739091634
2017-08-30,1.3542543458371457,1.4791017747193047,0.6244599534729146,1.1920095842306426
2017-08-31,1.3681610247026532,1.4849692140528794,0.6148222000664673,1.1988291329569487
2017-09-01,1.3529734675205856,1.485440057950018,0.6204719175805916,1.201205789340939
2017-09-05,1.3469350411710888,1.4675842086200654,0.6294449983383185,1.1921356925285684
2017-09-06,1.3430924062214091,1.466063020644694,0.6427384513127284,1.1958655879556876
2017-09-07,1.3602927721866425,1.4601593625498008,0.6264539714190761,1.1956521739130435
2017-09-08,1.3537053979871914,1.4363636363636365,0.6364240611498836,1.1938721067846265
2017-09-11,1.367978042086002,1.4623324882289026,0.638085742771685,1.206812758279495
2017-09-12,1.3665141811527906,1.4565374864179648,0.6490528414755733,1.210872475408882
2017-09-13,1.3762122598353155,1.4455632017385005,0.6653373213692256,1.211789185728421
2017-09-14,1.3681610247026532,1.4331763853676205,0.6673313393153871,1.210455347961896
2017-09-15,1.3780420860018299,1.4476638898949656,0.6743104021269525,1.212691345090507
2017-09-18,1.3752973467520586,1.4366896052155018,0.6703223662346295,1.214456861261471
2017-09-19,1.3804208600182983,1.4372328866352773,0.67098703888335,1.2158052499854493
2017-09-20,1.3712717291857273,1.413183629119884,0.6679960119641077,1.2165764507304582
2017-09-21,1.3579139981701738,1.3888808402752626,0.6610169491525424,1.212870806899094
2017-09-22,1.3615736505032021,1.3752988047808765,0.6650049850448655,1.213656558601556
2017-09-25,1.3405306495882892,1.3632017385005433,0.6792954469923563,1.2109597811536
2017-09-26,1.3405306495882892,1.386635277073524,0.6862745098039216,1.211047086898318
2017-09-27,1.3513266239707227,1.3964867801521188,0.6929212362911267,1.215994412432338
2017-09-28,1.3516925892040257,1.3879029337196669,0.6909272183449651,1.2174592088159402
2017-09-29,1.3630375114364135,1.395508873596523,0.6866068461282818,1.2219700056263705
2017-10-02,1.3652333028362307,1.3926838102136907,0.680292455965437,1.2267039171177465
2017-10-03,1.358828911253431,1.3987685621151755,0.6716517115320705,1.2293521913741925
2017-10-04,1.3666971637694418,1.3897138717855848,0.6729810568295115,1.2308848922259086
2017-10-05,1.3901189387008235,1.406990220934444,0.6819541375872383,1.237835399569292
2017-10-06,1.3906678865507778,1.4061934081854401,0.6653373213692256,1.2365064121219178
2017-10-09,1.395974382433669,1.4110829409634191,0.6696576935859089,1.2342752653124578
2017-10-10,1.395974382433669,1.4116262223831946,0.672316384180791,1.2371418039306987
2017-10-11,1.3983531564501372,1.4175298804780876,0.6510468594217348,1.2393729507401587
2017-10-12,1.4111619396157367,1.4125316914161536,0.6480558325024925,1.2372824631860777
2017-10-13,1.4179322964318388,1.4215139442231075,0.6550348953140579,1.238368934675902
2017-10-16,1.4208600182982618,1.4476638898949656,0.6450648055832503,1.2405370273363987
2017-10-17,1.4197621225983532,1.4530242665700834,0.6533732136922565,1.2413712822303709
2017-10-18,1.420128087831656,1.4465773270554148,0.6663343303423065,1.242292842869061
2017-10-19,1.4256175663311985,1.4123505976095616,0.6663343303423065,1.242700269677745
2017-10-20,1.4420860018298263,1.4148134733792106,0.6689930209371884,1.2490590380847062
2017-10-23,1.442451967063129,1.4140528793915248,0.6739780658025922,1.244097161593233
2017-10-24,1.4430009149130834,1.4224918507787034,0.6633433034230641,1.246110044040898
2017-10-25,1.4387923147301005,1.416262223831945,0.6517115320704553,1.2402993616979998
2017-10-26,1.4411710887465692,1.4253169141615358,0.6483881688268528,1.241875715422075
2017-10-27,1.5335773101555352,1.4763853676204273,0.6427384513127284,1.2519013251071922
2017-10-30,1.5350411710887466,1.5095979717493662,0.6237952808241941,1.247904662126768
2017-10-31,1.5220494053064961,1.5306048533140166,0.6211365902293121,1.2490832896804611
2017-11-01,1.5220494053064961,1.5111191597247375,,1.2510719205323713
2017-11-02,1.5379688929551691,1.5222021006881565,0.6151545363908276,1.2513095861707701
2017-11-03,1.539615736505032,1.5619340818544005,0.6015287470920572,1.2551849911724193
2017-11-06,1.5456541628545288,1.5777978993118436,0.5925556663343303,1.2567807461730984
2017-11-07,1.5419945105215005,1.582832307135096,0.5686274509803921,1.2565430805346993
2017-11-08,1.5473010064043917,1.59579862368707,0.5716184778996344,1.2583570998971734
2017-11-09,1.538700823421775,1.5925389351684172,0.5835825855766035,1.2536231884057971
2017-11-10,1.5346752058554438,1.5815646504889533,0.546028580923895,1.2524979143627653
2017-11-13,1.5357731015553524,1.5752625860195582,0.5383848454636091,1.2537298954271192
2017-11-14,1.5379688929551691,1.5514306410720753,0.538052509139249,1.2508342548939722
2017-11-15,1.5183897529734676,1.5309670409272005,0.5317381189764041,1.243922550103797
2017-11-16,1.522415370539799,1.5492575153929735,0.5377201728148887,1.2541179209591993
2017-11-17,1.5077767612076853,1.5406374501992033,0.542040545031572,1.2508245542556702
2017-11-20,1.5101555352241538,1.539116262223832,0.5463609172482553,1.252420309256349
2017-11-21,1.5319304666056726,1.5677290836653386,0.5559986706547025,1.2606124983023885
2017-11-22,1.520768526989936,1.584208620065194,0.5772681954137587,1.2596666860679433
2017-11-24,1.5235132662397073,1.5843172763491489,0.5789298770355601,1.2622567564945775
2017-11-27,1.5346752058554438,1.5763129300977907,0.603855101362579,1.2617717245794775
2017-11-28,1.553156450137237,1.5671133647229265,0.6321036889332003,1.2741982422443399
2017-11-29,1.5249771271729187,1.5345889170590366,0.648720505151213,1.2737277612866929
2017-11-30,1.5401646843549863,1.5560666425208258,0.6231306081754736,1.284160797780494
2017-12-01,1.5418115279048492,1.5488228902571533,0.6237952808241941,1.281561026715558
2017-12-04,1.483623055809698,1.5374864179645058,0.6447324692588899,1.28021263799158
2017-12-05,1.4929551692589205,1.536037667511771,0.6404120970422067,1.2754253729895428
2017-12-06,1.5147301006404392,1.5303151032234699,0.6317713526088402,1.2752798634150129
2017-12-07,1.509423604757548,1.533140166606302,0.6191425722831505,1.279019459480434
2017-12-08,1.5399817017383348,1.5335747917421223,0.638085742771685,1.286062122887686
2017-12-11,1.5595608417200366,1.563455269829772,0.6337653705550017,1.2901800438468851
2017-12-12,1.5659652333028362,1.554690329590728,0.6350947158524427,1.2921783753370975
2017-12-13,1.5617566331198536,1.559869612459254,0.6204719175805916,1.2915672351240712
2017-12-14,1.54967978042086,1.5593987685621151,0.6108341641741442,1.2863094891643871
2017-12-15,1.5892040256175664,1.5752625860195582,0.6095048188767033,1.2978532487437675
2017-12-18,1.5806038426349496,1.5974284679463961,0.6201395812562314,1.3048134567254526
2017-12-19,1.5705397987191216,1.5804056501267656,0.6111665004985045,1.3005985293832334
2017-12-20,1.5648673376029276,1.5787033683448026,0.6065137919574609,1.2995217585317116
2017-12-21,1.5645013723696248,1.5846432452010142,0.613160518444666,1.3021021283200436
2017-12-22,1.5646843549862763,1.5846432452010142,0.6078431372549019,1.3015055390644705
2017-12-26,1.5626715462031109,1.5444766388989497,0.6151545363908276,1.3001280484255866
2017-12-27,1.5683440073193047,1.5447301702281782,0.6065137919574609,1.3011563160855986
2017-12-28,1.5685269899359562,1.549076421586382,0.603855101362579,1.3035426731078905
2017-12-29,1.5652333028362306,1.5323071350959798,0.5965437022266533,1.2967861785305475
2018-01-02,1.5727355901189388,1.5597609561752988,0.6068461282818213,1.3075538870457677
2018-01-03,1.5800548947849953,1.559471206084752,0.6048521103356597,1.315920687581243
2018-01-04,1.5939615736505033,1.5667149583484243,0.6088401462279828,1.321222086413286
2018-01-05,1.6137236962488564,1.5845708076783773,0.6208042539049518,1.3305152979066024
2018-01-08,1.6153705397987193,1.5787033683448026,0.6390827517447657,1.3327270434394585
2018-01-09,1.6142726440988107,1.5785222745382108,0.6497175141242938,1.3344634576955166
2018-01-10,1.6069533394327538,1.5781238681637089,0.654037886340977,1.3329792600353105
2018-01-11,1.6117108874656907,1.587106120970663,0.6633433034230641,1.3423549269541937
2018-01-12,1.6395242451967063,1.6034770010865629,0.5902293120638086,1.351415323128262
